Typhoon Name,Year,Region,Province,City/Municipality,Families,Person,Brgy,Dead,Injured/Ill,Missing,Totally,Partially,Total,Quantity,Cost,Type,Category,Nearest_Station,Station_Province,Distance_km,Max_24hr_Rainfall_mm,Total_Storm_Rainfall_mm,Min_Pressure_hPa,Max_Sustained_Wind_kph,Duration_in_PAR_Hours
ODETTE,2021,8,LEYTE,MAHAPLAG,5307,26535,28,0,0,0,564,4743,5307,2700,1782725,"['FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']",MAASIN,SOUTHERN LEYTE,53.47636018,,,,,91
ODETTE,2021,8,LEYTE,MATALOM,10807,37744,30,0,0,0,1628,6107,7735,5199,3059860,"['FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']",MAASIN,SOUTHERN LEYTE,15.06478832,,,,,91
ODETTE,2021,8,LEYTE,MAYORGA,5374,26870,16,0,0,0,22,1752,1774,0,0,,,TACLOBAN,LEYTE,40.27474193,,,,,91
ODETTE,2021,8,LEYTE,ORMOC CITY,1303,5544,40,0,0,0,76,1227,1303,0,0,,,TACLOBAN,LEYTE,45.38267556,,,,,91
ODETTE,2021,8,LEYTE,PALO,368,1840,1,0,0,0,10,358,368,0,0,,,TACLOBAN,LEYTE,11.65981788,,,,,91
ODETTE,2021,8,LEYTE,SAN MIGUEL,143,710,12,0,0,0,1,1,2,0,0,,,TACLOBAN,LEYTE,19.29194122,,,,,91
ODETTE,2021,8,LEYTE,SANTA FE,1776,6722,20,0,0,0,1,230,231,0,0,,,TACLOBAN,LEYTE,9.694514703,,,,,91
ODETTE,2021,8,LEYTE,TACLOBAN CITY,4345,19592,107,0,1,0,0,0,0,2866,1282725,"['FAMILY FOOD PACK', 'FAMILY KIT', 'GENERATOR', 'HYGIENE KIT', 'MALONG']","['CLOTHING KIT', 'FAMILY FOOD PACK', 'HYGIENE KIT', 'LOGISTICAL SUPPORT', 'OTHERS']",TACLOBAN,LEYTE,6.127759298,,,,,91
ODETTE,2021,8,LEYTE,TANAUAN,6991,22268,45,0,0,0,0,0,0,0,0,,,TACLOBAN,LEYTE,17.89062957,,,,,91
ODETTE,2021,8,LEYTE,TOLOSA,66,330,8,0,0,0,30,36,66,0,0,,,TACLOBAN,LEYTE,23.20999955,,,,,91
PAENG,2022,8,LEYTE,ABUYOG,48,152,2,0,0,0,0,0,0,0,0,,,MAASIN,SOUTHERN LEYTE,62.62701261,,,,,124.7
PAENG,2022,8,LEYTE,ALANGALANG,11,31,2,0,0,0,0,0,0,0,0,,,TACLOBAN,LEYTE,15.49624378,,,,,124.7
PAENG,2022,8,LEYTE,ALBUERA,480,1524,11,0,0,0,8,10,18,0,0,,,TACLOBAN,LEYTE,45.33518008,,,,,124.7
PAENG,2022,8,LEYTE,BABATNGON,0,0,0,0,0,0,0,0,0,0,0,,,TACLOBAN,LEYTE,19.80084629,,,,,124.7
PAENG,2022,8,LEYTE,BARUGO,0,0,0,0,0,0,0,0,0,0,0,,,TACLOBAN,LEYTE,26.55931729,,,,,124.7
PAENG,2022,8,LEYTE,BATO,11094,47170,33,0,0,0,63,642,705,6278,5704198.5,"['FAMILY FOOD PACK', 'SAKO LINE', 'SHELTER REPAIR KIT']","['FAMILY FOOD PACK', 'OTHERS', 'SHELTER KIT']",MAASIN,SOUTHERN LEYTE,22.36393936,,,,,124.7
PAENG,2022,8,LEYTE,BAYBAY,514,2537,9,0,1,0,0,0,0,514,279580.02,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],MAASIN,SOUTHERN LEYTE,62.00244657,,,,,124.7
PAENG,2022,8,LEYTE,BURAUEN,689,3445,6,0,0,0,0,0,0,0,0,,,TACLOBAN,LEYTE,35.23355549,,,,,124.7
PAENG,2022,8,LEYTE,CALUBIAN,47,175,2,0,0,0,0,0,0,0,0,,,CATBALOGAN,SAMAR,65.40335164,,,,,124.7
PAENG,2022,8,LEYTE,CAPOOCAN,49,209,4,0,0,0,0,0,0,0,0,,,TACLOBAN,LEYTE,43.60424881,,,,,124.7
PAENG,2022,8,LEYTE,CARIGARA,0,0,0,0,0,0,0,0,0,0,0,,,TACLOBAN,LEYTE,33.91922608,,,,,124.7
PAENG,2022,8,LEYTE,DAGAMI,0,0,0,0,0,0,0,0,0,0,0,,,TACLOBAN,LEYTE,25.58297399,,,,,124.7
PAENG,2022,8,LEYTE,DULAG,52,202,2,0,0,0,0,0,0,0,0,,,TACLOBAN,LEYTE,31.32978217,,,,,124.7
PAENG,2022,8,LEYTE,HILONGOS,19133,61482,51,0,0,0,7,10,17,5027,3932991.5,"['FAMILY FOOD PACK', 'HYGIENE KIT', 'SHELTER REPAIR KIT', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'HYGIENE KIT', 'SHELTER KIT', 'SLEEPING KIT']",MAASIN,SOUTHERN LEYTE,29.54919743,,,,,124.7
PAENG,2022,8,LEYTE,HINDANG,2409,10154,20,0,0,0,2,0,2,707,384558.51,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],MAASIN,SOUTHERN LEYTE,36.23202217,,,,,124.7
PAENG,2022,8,LEYTE,INOPACAN,5108,15324,20,0,10,0,1,5107,5108,1646,1737695,"['FAMILY FOOD PACK', 'FAMILY KIT', 'HYGIENE KIT', 'KITCHEN SET', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'HYGIENE KIT', 'KITCHEN KIT', 'OTHERS', 'SLEEPING KIT']",MAASIN,SOUTHERN LEYTE,43.21570578,,,,,124.7
PAENG,2022,8,LEYTE,ISABELA,0,0,0,0,0,0,0,0,0,0,0,,,TACLOBAN,LEYTE,68.37743892,,,,,124.7
PAENG,2022,8,LEYTE,JARO,0,0,0,0,0,0,0,0,0,0,0,,,TACLOBAN,LEYTE,27.59767109,,,,,124.7
PAENG,2022,8,LEYTE,JAVIER,0,0,0,0,0,0,0,0,0,0,0,,,TACLOBAN,LEYTE,54.18519742,,,,,124.7
PAENG,2022,8,LEYTE,JULITA,0,0,0,0,0,0,0,0,0,0,0,,,TACLOBAN,LEYTE,29.68945026,,,,,124.7
PAENG,2022,8,LEYTE,KANANGA,3,16,1,0,0,0,0,0,0,0,0,,,TACLOBAN,LEYTE,48.73068194,,,,,124.7
PAENG,2022,8,LEYTE,LA PAZ,0,0,0,0,0,0,0,0,0,0,0,,,TACLOBAN,LEYTE,41.98161721,,,,,124.7
PAENG,2022,8,LEYTE,LEYTE,0,0,0,0,0,0,0,0,0,0,0,,,TACLOBAN,LEYTE,50.75104557,,,,,124.7
PAENG,2022,8,LEYTE,MACARTHUR,0,0,0,0,0,0,0,0,0,0,0,,,TACLOBAN,LEYTE,47.27461321,,,,,124.7
PAENG,2022,8,LEYTE,MAHAPLAG,169,846,6,0,0,0,0,0,0,169,91924.17,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],MAASIN,SOUTHERN LEYTE,53.47636018,,,,,124.7
PAENG,2022,8,LEYTE,MATAG OB,187,568,1,0,0,0,0,0,0,0,0,,,TACLOBAN,LEYTE,59.96814662,,,,,124.7
PAENG,2022,8,LEYTE,MATALOM,16,57,1,0,0,0,0,0,0,0,0,,,MAASIN,SOUTHERN LEYTE,15.06478832,,,,,124.7
PAENG,2022,8,LEYTE,MAYORGA,0,0,0,0,0,0,0,0,0,0,0,,,TACLOBAN,LEYTE,40.27474193,,,,,124.7
PAENG,2022,8,LEYTE,MERIDA,5,20,1,0,0,0,0,0,0,0,0,,,TACLOBAN,LEYTE,62.2995285,,,,,124.7
PAENG,2022,8,LEYTE,ORMOC CITY,581,2036,21,0,0,0,0,0,0,0,0,,,TACLOBAN,LEYTE,45.38267556,,,,,124.7
PAENG,2022,8,LEYTE,PALO,0,0,0,0,0,0,0,0,0,0,0,,,TACLOBAN,LEYTE,11.65981788,,,,,124.7
PAENG,2022,8,LEYTE,PALOMPON,554,2770,1,0,0,0,0,0,0,0,0,,,TACLOBAN,LEYTE,72.44408164,,,,,124.7
PAENG,2022,8,LEYTE,SAN ISIDRO,3,8,1,0,0,0,0,0,0,0,0,,,CATBALOGAN,SAMAR,69.61831075,,,,,124.7
PAENG,2022,8,LEYTE,SAN MIGUEL,0,0,0,0,0,0,0,0,0,0,0,,,TACLOBAN,LEYTE,19.29194122,,,,,124.7
PAENG,2022,8,LEYTE,SANTA FE,11,61,4,0,0,0,0,0,0,0,0,,,TACLOBAN,LEYTE,9.694514703,,,,,124.7
PAENG,2022,8,LEYTE,TABANGO,16,58,1,0,0,0,0,0,0,0,0,,,TACLOBAN,LEYTE,65.82224278,,,,,124.7
PAENG,2022,8,LEYTE,TABONTABON,0,0,0,0,0,0,0,0,0,0,0,,,TACLOBAN,LEYTE,23.18049409,,,,,124.7
PAENG,2022,8,LEYTE,TACLOBAN CITY,0,0,0,0,0,0,0,0,0,0,0,,,TACLOBAN,LEYTE,6.127759298,,,,,124.7
PAENG,2022,8,LEYTE,TANAUAN,0,0,0,0,0,0,0,0,0,0,0,,,TACLOBAN,LEYTE,17.89062957,,,,,124.7
PAENG,2022,8,LEYTE,TOLOSA,0,0,0,0,0,0,0,0,0,0,0,,,TACLOBAN,LEYTE,23.20999955,,,,,124.7
PAENG,2022,8,LEYTE,TUNGA,0,0,0,0,0,0,0,0,0,0,0,,,TACLOBAN,LEYTE,26.94018698,,,,,124.7
PAENG,2022,8,LEYTE,VILLABA,0,0,0,0,0,0,0,0,0,0,0,,,TACLOBAN,LEYTE,62.3371988,,,,,124.7
AGATON,2022,8,NORTHERN SAMAR,LOPE DE VEGA,4,16,1,0,0,0,0,4,4,0,0,,,CATARMAN,NORTHERN SAMAR,20.1256539,,,,,78
AMBO,2020,8,NORTHERN SAMAR,ALLEN,308,735,20,0,7,0,84,740,824,0,0,,,CATARMAN,NORTHERN SAMAR,35.07237528,,,,,198
AMBO,2020,8,NORTHERN SAMAR,BIRI,187,828,5,0,0,0,1,162,163,500,274535,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],CATARMAN,NORTHERN SAMAR,25.70349193,,,,,198
AMBO,2020,8,NORTHERN SAMAR,BOMBON,1879,6088,18,0,2,0,22,1857,1879,0,0,,,CATARMAN,NORTHERN SAMAR,14.82466474,,,,,198
AMBO,2020,8,NORTHERN SAMAR,CAPUL,2636,13180,1,0,3,0,5,189,194,1000,549070,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],JUBAN,SORSOGON,50.51574303,,,,,198
AMBO,2020,8,NORTHERN SAMAR,CATARMAN,23259,106151,12,0,5,0,608,8377,8985,1000,658510,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],CATARMAN,NORTHERN SAMAR,8.009958175,,,,,198
AMBO,2020,8,NORTHERN SAMAR,CATUBIG,9118,37153,47,1,0,0,363,7331,7694,6400,4325280,"['BLANKET', 'FAMILY FOOD PACK', 'MALONG', 'TARPAULIN']","['CLOTHING KIT', 'FAMILY FOOD PACK', 'SHELTER KIT', 'SLEEPING KIT']",CATARMAN,NORTHERN SAMAR,49.08059599,,,,,198
AMBO,2020,8,NORTHERN SAMAR,GAMAY,7344,16162,1,0,8,0,1067,4192,5259,5044,2831625,"['BLANKET', 'FAMILY FOOD PACK', 'MALONG', 'TARPAULIN']","['CLOTHING KIT', 'FAMILY FOOD PACK', 'SHELTER KIT', 'SLEEPING KIT']",CATARMAN,NORTHERN SAMAR,68.60228965,,,,,198
AMBO,2020,8,NORTHERN SAMAR,LAOAG,4175,21959,1,0,0,0,48,357,405,0,0,,,CATARMAN,NORTHERN SAMAR,47.57529369,,,,,198
AMBO,2020,8,NORTHERN SAMAR,LAPINIG,3130,13421,15,0,24,0,1832,1964,3796,8314,3847834.5,"['BLANKET', 'FAMILY FOOD PACK', 'MALONG', 'TARPAULIN']","['CLOTHING KIT', 'FAMILY FOOD PACK', 'SHELTER KIT', 'SLEEPING KIT']",CATARMAN,NORTHERN SAMAR,73.2456619,,,,,198
AMBO,2020,8,NORTHERN SAMAR,LAS NAVAS,9199,43141,53,0,6,0,190,2720,2910,5040,3716582,"['BLANKET', 'FAMILY FOOD PACK', 'MALONG', 'TARPAULIN']","['CLOTHING KIT', 'FAMILY FOOD PACK', 'SHELTER KIT', 'SLEEPING KIT']",CATARMAN,NORTHERN SAMAR,47.72873891,,,,,198
AMBO,2020,8,NORTHERN SAMAR,LAVEZARES,806,4030,11,0,0,0,72,550,622,500,274535,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],CATARMAN,NORTHERN SAMAR,29.56122152,,,,,198
AMBO,2020,8,NORTHERN SAMAR,LOPE DE VEGA,3889,15595,19,0,4,0,15,1255,1270,0,0,,,CATARMAN,NORTHERN SAMAR,20.1256539,,,,,198
AMBO,2020,8,NORTHERN SAMAR,MAPANAS,1760,7040,1,0,0,0,22,366,388,1000,549070,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],CATARMAN,NORTHERN SAMAR,62.22782163,,,,,198
AMBO,2020,8,NORTHERN SAMAR,MONDRAGON,920,38500,1,0,2,0,5,193,198,0,0,,,CATARMAN,NORTHERN SAMAR,18.10958886,,,,,198
AMBO,2020,8,NORTHERN SAMAR,PALAPAG,9302,14125,1,0,0,0,13,386,399,0,0,,,CATARMAN,NORTHERN SAMAR,54.30238974,,,,,198
AMBO,2020,8,NORTHERN SAMAR,PAMBUJAN,426,1759,26,0,0,0,1,0,1,0,0,,,CATARMAN,NORTHERN SAMAR,33.14708319,,,,,198
AMBO,2020,8,NORTHERN SAMAR,ROSARIO,2565,10260,11,0,1,0,114,1377,1491,1000,549070,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],CATARMAN,NORTHERN SAMAR,21.72037131,,,,,198
AMBO,2020,8,NORTHERN SAMAR,SAN ANTONIO,703,9058,10,0,0,0,5,204,209,0,0,,,CATARMAN,NORTHERN SAMAR,41.86261818,,,,,198
AMBO,2020,8,NORTHERN SAMAR,SAN ISIDRO,1099,3697,14,0,0,0,13,386,399,0,0,,,CATARMAN,NORTHERN SAMAR,31.43599618,,,,,198
AMBO,2020,8,NORTHERN SAMAR,SAN JOSE,5366,21464,16,0,6,0,63,3095,3158,0,0,,,CATARMAN,NORTHERN SAMAR,19.08410515,,,,,198
AMBO,2020,8,NORTHERN SAMAR,SAN ROQUE,951,3861,9,0,0,0,84,456,540,1000,549070,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],CATARMAN,NORTHERN SAMAR,26.39807607,,,,,198
AMBO,2020,8,NORTHERN SAMAR,SAN VICENTE,617,2393,7,0,0,0,2,257,259,0,0,,,MASBATE,MASBATE,43.5571389,,,,,198
AMBO,2020,8,NORTHERN SAMAR,SILVINO LOBOS,3158,12632,1,0,0,0,441,2080,2521,0,0,,,CATARMAN,NORTHERN SAMAR,34.7652714,,,,,198
AMBO,2020,8,NORTHERN SAMAR,VICTORIAS CITY,4121,4881,16,0,0,0,16,1277,1293,0,0,,,CATARMAN,NORTHERN SAMAR,26.57766875,,,,,198
PAENG,2022,8,NORTHERN SAMAR,ALLEN,477,2035,15,0,0,0,0,0,0,0,0,,,CATARMAN,NORTHERN SAMAR,35.07237528,,,,,124.7
PAENG,2022,8,NORTHERN SAMAR,BIRI,72,261,1,0,0,0,0,0,0,0,0,,,CATARMAN,NORTHERN SAMAR,25.70349193,,,,,124.7
PAENG,2022,8,NORTHERN SAMAR,BOMBON,33,121,2,0,0,0,0,0,0,0,0,,,CATARMAN,NORTHERN SAMAR,14.82466474,,,,,124.7
PAENG,2022,8,NORTHERN SAMAR,CAPUL,58,210,8,0,0,0,0,8,8,0,0,,,JUBAN,SORSOGON,50.51574303,,,,,124.7
PAENG,2022,8,NORTHERN SAMAR,CATARMAN,2471,10541,10,0,0,0,0,0,0,123,76875,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],CATARMAN,NORTHERN SAMAR,8.009958175,,,,,124.7
PAENG,2022,8,NORTHERN SAMAR,CATUBIG,16,63,1,0,0,0,0,0,0,0,0,,,CATARMAN,NORTHERN SAMAR,49.08059599,,,,,124.7
PAENG,2022,8,NORTHERN SAMAR,GAMAY,152,391,1,0,0,0,0,0,0,0,0,,,CATARMAN,NORTHERN SAMAR,68.60228965,,,,,124.7
PAENG,2022,8,NORTHERN SAMAR,LAOAG,735,3340,13,0,0,0,0,0,0,0,0,,,CATARMAN,NORTHERN SAMAR,47.57529369,,,,,124.7
PAENG,2022,8,NORTHERN SAMAR,LAPINIG,274,1270,1,0,0,0,0,0,0,0,0,,,CATARMAN,NORTHERN SAMAR,73.2456619,,,,,124.7
PAENG,2022,8,NORTHERN SAMAR,LAS NAVAS,0,0,0,0,0,0,0,0,0,0,0,,,CATARMAN,NORTHERN SAMAR,47.72873891,,,,,124.7
PAENG,2022,8,NORTHERN SAMAR,LAVEZARES,135,583,1,0,0,0,0,0,0,0,0,,,CATARMAN,NORTHERN SAMAR,29.56122152,,,,,124.7
PAENG,2022,8,NORTHERN SAMAR,LOPE DE VEGA,3842,16076,23,0,0,0,0,0,0,3400,2050823,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],CATARMAN,NORTHERN SAMAR,20.1256539,,,,,124.7
PAENG,2022,8,NORTHERN SAMAR,MAPANAS,9,50,1,0,0,0,0,0,0,0,0,,,CATARMAN,NORTHERN SAMAR,62.22782163,,,,,124.7
PAENG,2022,8,NORTHERN SAMAR,MONDRAGON,23,96,1,0,0,0,0,0,0,0,0,,,CATARMAN,NORTHERN SAMAR,18.10958886,,,,,124.7
PAENG,2022,8,NORTHERN SAMAR,PALAPAG,488,1952,1,0,0,0,0,0,0,0,0,,,CATARMAN,NORTHERN SAMAR,54.30238974,,,,,124.7
PAENG,2022,8,NORTHERN SAMAR,PAMBUJAN,373,1638,1,0,0,0,0,0,0,0,0,,,CATARMAN,NORTHERN SAMAR,33.14708319,,,,,124.7
PAENG,2022,8,NORTHERN SAMAR,ROSARIO,613,2284,8,0,3,0,0,0,0,300,196500,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],CATARMAN,NORTHERN SAMAR,21.72037131,,,,,124.7
PAENG,2022,8,NORTHERN SAMAR,SAN ANTONIO,26,104,1,0,0,0,0,0,0,0,0,,,CATARMAN,NORTHERN SAMAR,41.86261818,,,,,124.7
PAENG,2022,8,NORTHERN SAMAR,SAN ISIDRO,100,417,1,0,3,0,0,0,0,0,0,,,CATARMAN,NORTHERN SAMAR,31.43599618,,,,,124.7
PAENG,2022,8,NORTHERN SAMAR,SAN JOSE,55,214,1,0,0,0,0,0,0,0,0,,,CATARMAN,NORTHERN SAMAR,19.08410515,,,,,124.7
PAENG,2022,8,NORTHERN SAMAR,SAN ROQUE,216,896,1,0,0,0,0,0,0,0,0,,,CATARMAN,NORTHERN SAMAR,26.39807607,,,,,124.7
PAENG,2022,8,NORTHERN SAMAR,SAN VICENTE,3,31,1,0,0,0,0,0,0,100,215000,['SOLAR LAMP'],['SHELTER KIT'],MASBATE,MASBATE,43.5571389,,,,,124.7
PAENG,2022,8,NORTHERN SAMAR,SILVINO LOBOS,0,0,0,0,0,0,0,0,0,0,0,,,CATARMAN,NORTHERN SAMAR,34.7652714,,,,,124.7
PAENG,2022,8,NORTHERN SAMAR,VICTORIAS CITY,240,770,1,0,0,0,1,37,38,0,0,,,CATARMAN,NORTHERN SAMAR,26.57766875,,,,,124.7
ROLLY,2020,8,NORTHERN SAMAR,CATARMAN,40,200,1,0,0,0,0,0,0,0,0,,,CATARMAN,NORTHERN SAMAR,8.009958175,,,,,122
AGATON,2022,8,SAMAR,CATBALOGAN,4,13,1,0,0,0,0,0,0,0,0,,,CATBALOGAN,SAMAR,20.71494647,,,,,78
AMBO,2020,8,SAMAR,CALBAYOG,0,0,0,0,4,0,0,0,0,0,0,,,CATARMAN,NORTHERN SAMAR,34.68541963,,,,,198
AMBO,2020,8,SAMAR,JIABONG,0,0,0,0,1,0,0,0,0,0,0,,,CATBALOGAN,SAMAR,11.9083538,,,,,198
AMBO,2020,8,SAMAR,MATUGUINAO,6,24,1,0,3,0,2,4,6,0,0,,,CATBALOGAN,SAMAR,48.38218888,,,,,198
AMBO,2020,8,SAMAR,MOTIONG,0,0,0,0,1,0,0,0,0,0,0,,,CATBALOGAN,SAMAR,18.40888375,,,,,198
AMBO,2020,8,SAMAR,PARANAS,0,0,0,0,1,0,0,0,0,0,0,,,CATBALOGAN,SAMAR,28.78066963,,,,,198
AMBO,2020,8,SAMAR,SAN JORGE,1352,5365,20,0,0,0,16,1336,1352,0,0,,,CATBALOGAN,SAMAR,23.22710873,,,,,198
AMBO,2020,8,SAMAR,TAGAPUL AN,13,52,1,0,0,0,0,13,13,0,0,,,CATARMAN,NORTHERN SAMAR,68.85784775,,,,,198
AMBO,2020,8,SAMAR,TARANGNAN,0,0,0,0,7,0,0,0,0,0,0,,,CATBALOGAN,SAMAR,14.9299062,,,,,198
DANTE,2021,8,SAMAR,CATBALOGAN,333,1665,0,0,0,0,4,329,333,0,0,,,CATBALOGAN,SAMAR,20.71494647,,,,,154
DANTE,2021,8,SAMAR,DARAM,61,305,0,0,0,0,2,59,61,0,0,,,CATBALOGAN,SAMAR,17.3925276,,,,,154
DANTE,2021,8,SAMAR,SAN JORGE,3,17,0,0,0,0,0,0,0,0,0,,,CATBALOGAN,SAMAR,23.22710873,,,,,154
DANTE,2021,8,SAMAR,TARANGNAN,19,95,0,0,0,0,2,17,19,0,0,,,CATBALOGAN,SAMAR,14.9299062,,,,,154
JOLINA,2021,8,SAMAR,ALMAGRO,148,647,14,0,0,0,0,0,0,0,0,,,CATBALOGAN,SAMAR,64.80610167,,,,,103
JOLINA,2021,8,SAMAR,CALBAYOG,1,4,1,0,2,0,1,0,1,0,0,,,CATARMAN,NORTHERN SAMAR,34.68541963,,,,,103
JOLINA,2021,8,SAMAR,CALBIGA,6988,34940,41,0,0,0,0,0,0,0,0,,,CATBALOGAN,SAMAR,27.85476332,,,,,103
JOLINA,2021,8,SAMAR,CATBALOGAN,3970,19850,38,0,0,0,0,0,0,0,0,,,CATBALOGAN,SAMAR,20.71494647,,,,,103
JOLINA,2021,8,SAMAR,HINABANGAN,0,0,0,0,1,0,0,0,0,0,0,,,BORONGAN,EASTERN SAMAR,30.23104097,,,,,103
JOLINA,2021,8,SAMAR,JIABONG,475,2375,20,0,2,0,0,0,0,0,0,,,CATBALOGAN,SAMAR,11.9083538,,,,,103
JOLINA,2021,8,SAMAR,MOTIONG,0,0,0,0,0,0,0,0,0,10434,5012121.16,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],CATBALOGAN,SAMAR,18.40888375,,,,,103
JOLINA,2021,8,SAMAR,PINABACDAO,1,5,1,0,1,0,1,0,1,0,0,,,CATBALOGAN,SAMAR,32.01919127,,,,,103
JOLINA,2021,8,SAMAR,SAN SEBASTIAN,2290,9382,14,0,0,0,11,843,854,0,0,,,CATBALOGAN,SAMAR,16.96560765,,,,,103
JOLINA,2021,8,SAMAR,SANTA RITA,0,0,0,0,3,0,0,0,0,0,0,,,TACLOBAN,LEYTE,20.01990181,,,,,103
JOLINA,2021,8,SAMAR,SANTO NINO,1144,5720,1,0,0,0,59,319,378,0,0,,,CATBALOGAN,SAMAR,51.91683973,,,,,103
JOLINA,2021,8,SAMAR,TAGAPUL AN,2484,11161,14,0,0,0,0,0,0,0,0,,,CATARMAN,NORTHERN SAMAR,68.85784775,,,,,103
JOLINA,2021,8,SAMAR,TALALORA,6,30,1,0,0,0,0,1,1,0,0,,,CATBALOGAN,SAMAR,29.77845602,,,,,103
JOLINA,2021,8,SAMAR,TARANGNAN,740,3700,20,0,0,0,38,363,401,0,0,,,CATBALOGAN,SAMAR,14.9299062,,,,,103
JOLINA,2021,8,SAMAR,VILLAREAL,1,5,1,0,0,0,0,1,1,0,0,,,CATBALOGAN,SAMAR,20.32202296,,,,,103
JOLINA,2021,8,SAMAR,ZUMARRAGA,1304,6520,23,0,2,0,75,977,1052,0,0,,,CATBALOGAN,SAMAR,17.49910624,,,,,103
ODETTE,2021,8,SAMAR,SAN JORGE,124,509,1,0,0,0,0,0,0,0,0,,,CATBALOGAN,SAMAR,23.22710873,,,,,91
ODETTE,2021,8,SAMAR,SANTA RITA,0,0,0,0,0,0,0,0,0,462,127504,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],TACLOBAN,LEYTE,20.01990181,,,,,91
ODETTE,2021,8,SAMAR,SANTO NINO,29,110,1,0,0,0,0,0,0,0,0,,,CATBALOGAN,SAMAR,51.91683973,,,,,91
ODETTE,2021,8,SAMAR,TAGAPUL AN,2514,9408,14,0,0,0,0,0,0,0,0,,,CATARMAN,NORTHERN SAMAR,68.85784775,,,,,91
PAENG,2022,8,SAMAR,ALMAGRO,53,282,1,0,0,0,0,0,0,0,0,,,CATBALOGAN,SAMAR,64.80610167,,,,,124.7
PAENG,2022,8,SAMAR,BASEY,1570,7850,15,0,0,0,0,0,0,0,0,,,TACLOBAN,LEYTE,23.1032601,,,,,124.7
PAENG,2022,8,SAMAR,CALBAYOG,372,1672,6,0,0,0,0,0,0,0,0,,,CATARMAN,NORTHERN SAMAR,34.68541963,,,,,124.7
PAENG,2022,8,SAMAR,CALBIGA,0,0,0,0,0,0,0,0,0,0,0,,,CATBALOGAN,SAMAR,27.85476332,,,,,124.7
PAENG,2022,8,SAMAR,CATBALOGAN,99,391,13,0,3,0,4,10,14,0,0,,,CATBALOGAN,SAMAR,20.71494647,,,,,124.7
PAENG,2022,8,SAMAR,DARAM,0,0,0,0,0,0,0,0,0,0,0,,,CATBALOGAN,SAMAR,17.3925276,,,,,124.7
PAENG,2022,8,SAMAR,GANDARA,109,411,1,0,0,0,0,0,0,0,0,,,CATBALOGAN,SAMAR,33.56497864,,,,,124.7
PAENG,2022,8,SAMAR,HINABANGAN,20,79,1,0,0,0,0,0,0,0,0,,,BORONGAN,EASTERN SAMAR,30.23104097,,,,,124.7
PAENG,2022,8,SAMAR,JIABONG,19,64,2,0,0,0,0,0,0,0,0,,,CATBALOGAN,SAMAR,11.9083538,,,,,124.7
PAENG,2022,8,SAMAR,MARABUT,0,0,0,0,0,0,0,0,0,0,0,,,TACLOBAN,LEYTE,23.79223418,,,,,124.7
PAENG,2022,8,SAMAR,MATUGUINAO,24,102,4,0,0,0,0,0,0,0,0,,,CATBALOGAN,SAMAR,48.38218888,,,,,124.7
PAENG,2022,8,SAMAR,MOTIONG,39,147,2,0,0,0,0,0,0,0,0,,,CATBALOGAN,SAMAR,18.40888375,,,,,124.7
PAENG,2022,8,SAMAR,PAGSANGHAN,17,58,2,0,0,0,0,0,0,0,0,,,CATBALOGAN,SAMAR,25.51410176,,,,,124.7
PAENG,2022,8,SAMAR,PARANAS,175,905,1,0,0,0,0,0,0,0,0,,,CATBALOGAN,SAMAR,28.78066963,,,,,124.7
PAENG,2022,8,SAMAR,PINABACDAO,32,101,3,0,0,0,0,0,0,0,0,,,CATBALOGAN,SAMAR,32.01919127,,,,,124.7
PAENG,2022,8,SAMAR,SAN JORGE,27,78,3,0,0,0,0,0,0,0,0,,,CATBALOGAN,SAMAR,23.22710873,,,,,124.7
PAENG,2022,8,SAMAR,SAN JOSE DE BUAN,18,65,2,0,0,0,0,0,0,0,0,,,CATBALOGAN,SAMAR,36.69015016,,,,,124.7
PAENG,2022,8,SAMAR,SAN SEBASTIAN,0,0,0,0,0,0,0,0,0,0,0,,,CATBALOGAN,SAMAR,16.96560765,,,,,124.7
PAENG,2022,8,SAMAR,SANTA RITA,21,137,4,0,0,0,0,0,0,0,0,,,TACLOBAN,LEYTE,20.01990181,,,,,124.7
PAENG,2022,8,SAMAR,SANTO NINO,0,0,0,0,0,0,0,0,0,0,0,,,CATBALOGAN,SAMAR,51.91683973,,,,,124.7
